Timestamp,X,Y,Z
1735589085595,-0.695,-0.512,-0.940
1735589085616,0.081,-0.338,-1.027
1735589085636,0.685,-0.713,-0.925
1735589085675,2.878,-0.253,-0.772
1735589085695,3.626,-0.107,-0.360
1735589085716,3.775,-0.852,0.450
1735589085737,2.977,-1.849,1.127
1735589085776,0.814,-1.663,1.257
1735589085796,0.206,-1.019,0.772
1735589085818,-0.251,-0.280,-0.206
1735589085856,-1.132,0.773,-1.972
1735589085907,0.345,-0.035,-1.561
1735589085938,1.632,-0.589,-0.063
1735589085958,1.816,0.179,1.080
1735589085995,1.734,1.673,0.992
1735589086015,0.976,1.305,0.533
1735589086035,0.153,0.909,-0.194
1735589086056,-0.403,0.803,-0.665
1735589086076,-0.468,1.096,-0.946
1735589086096,-0.403,1.194,-0.790
1735589086116,-0.303,0.930,-0.195
1735589086136,-0.092,0.669,0.342
1735589086157,0.255,0.606,0.576
1735589086197,0.457,-1.091,1.677
1735589086218,-0.213,-1.605,2.125
1735589086256,-0.237,-0.627,2.341
1735589086279,0.576,0.150,2.039
1735589086300,0.880,0.237,1.526
1735589086337,0.786,-2.266,0.764
1735589086362,-0.388,-3.404,1.115
1735589086385,-1.870,-4.580,0.801
1735589086416,0.742,0.727,1.418
1735589086436,1.584,1.711,0.905
1735589086457,1.412,1.393,-0.569
1735589086480,0.940,0.781,-2.149
1735589086518,0.357,-0.267,-2.901
1735589086542,0.692,0.089,-2.456
1735589086578,1.843,0.266,-1.610
1735589086618,2.447,-1.918,-2.420
1735589086638,2.323,-2.875,-3.646
1735589086658,0.761,-2.157,-2.217
1735589086698,-1.174,0.121,-0.052
1735589086721,0.084,0.325,-0.346
1735589086768,1.787,0.189,-0.295
1735589086789,1.810,0.556,-0.044
1735589086828,0.155,0.063,0.287
1735589086864,-0.921,-0.200,-0.710
1735589086888,-1.293,-0.053,-0.717
1735589086917,-0.274,0.757,0.665
1735589086941,-0.169,1.010,1.112
1735589086976,-0.836,1.296,-0.096
1735589086998,-1.473,1.105,-0.763
1735589087018,-1.755,0.908,-0.944
1735589087057,-1.869,0.182,-0.193
1735589087077,-1.773,-0.004,0.043
1735589087100,-1.521,-0.020,0.033
1735589087138,-1.931,-0.837,-0.265
1735589087159,-1.980,-0.904,0.195
1735589087199,-0.451,0.168,0.405
1735589087239,-0.432,0.224,-0.761
1735589087260,0.272,0.523,-0.984
1735589087288,1.514,0.690,-1.143
1735589087310,2.535,-0.054,-1.090
1735589087348,2.913,-2.608,0.165
1735589087382,3.196,-2.979,1.756
1735589087431,2.883,-2.816,2.159
1735589087456,0.498,-0.133,0.650
1735589087477,-0.129,0.546,-0.880
1735589087498,-0.474,0.303,-2.046
1735589087538,0.034,0.176,-1.792
1735589087562,0.551,0.757,-0.813
1735589087597,1.623,2.172,0.989
1735589087618,1.883,2.358,1.622
1735589087640,1.287,2.029,1.389
1735589087677,-0.251,1.140,-0.637
1735589087701,-0.649,0.622,-0.945
1735589087724,-0.896,0.147,-0.134
1735589087767,-0.522,-0.692,1.972
1735589087818,0.547,-1.082,3.574
1735589087848,1.570,-0.204,3.602
1735589087870,2.451,0.571,2.755
1735589087900,0.855,-1.441,-0.948
1735589087941,-1.728,-5.773,0.569
1735589087999,-0.104,-3.166,1.565
1735589088038,1.152,2.542,-4.564
1735589088058,1.423,2.901,-5.431
1735589088079,1.696,1.789,-3.639
1735589088099,2.081,0.724,-2.109
1735589088120,2.131,-0.357,-1.685
1735589088142,2.178,-1.461,-2.463
1735589088182,1.738,-3.125,-6.007
1735589088206,0.681,-2.831,-2.527
1735589088226,-1.170,-1.130,3.510
1735589088260,0.842,0.778,0.439
1735589088300,1.893,0.334,-0.580
1735589088345,-0.011,0.615,-0.819
1735589088368,-0.623,0.485,-0.035
1735589088404,-0.929,0.194,-0.013
1735589088425,-0.672,0.312,0.485
1735589088447,-0.385,0.383,0.681
1735589088508,0.058,0.674,0.290
1735589088532,-0.604,0.769,0.506
1735589088559,-1.571,0.499,-0.003
1735589088599,-1.740,0.199,0.228
1735589088619,-1.943,0.214,0.484
1735589088639,-2.188,0.183,-0.154
1735589088659,-2.561,-0.046,-0.795
1735589088679,-2.677,-0.266,-0.370
1735589088699,-2.020,-0.298,0.140
1735589088726,-0.991,0.140,0.203
1735589088761,-0.420,0.463,-0.372
1735589088804,1.060,-1.154,-0.994
1735589088824,2.383,-1.691,-1.223
1735589088858,3.397,-1.955,-0.285
1735589088878,3.668,-1.980,1.190
1735589088898,3.570,-2.348,1.944
1735589088927,2.425,-2.277,1.719
1735589088974,0.403,-0.227,0.374
1735589088997,-1.581,0.291,-2.058
1735589089020,-2.160,0.175,-1.727
1735589089058,0.302,0.353,-1.040
1735589089078,1.493,0.276,-1.155
1735589089101,2.165,0.536,-0.832
1735589089140,2.473,2.100,1.204
1735589089160,1.885,1.912,1.515
1735589089183,0.996,1.560,1.192
1735589089204,0.142,1.266,0.285
1735589089243,-1.482,0.823,-1.172
1735589089292,-1.104,0.281,0.731
1735589089322,0.341,-0.613,1.495
1735589089359,0.509,-1.110,1.961
1735589089380,0.319,-0.817,1.928
1735589089400,0.231,-0.290,1.829
1735589089421,0.459,0.332,1.786
1735589089441,0.802,-0.708,0.940
1735589089461,0.334,-2.774,0.614
1735589089481,-0.219,-3.800,0.781
1735589089519,-0.967,-1.692,0.158
1735589089559,1.326,1.769,2.043
1735589089599,0.030,0.529,-2.313
1735589089619,-0.081,0.036,-4.070
1735589089642,0.307,-0.104,-3.704
1735589089679,1.585,0.227,-2.004
1735589089700,2.585,-0.032,-2.330
1735589089723,3.095,-0.973,-3.035
1735589089748,2.520,-1.872,-3.264
1735589089782,-0.900,-0.818,-0.979
1735589089822,-1.204,-0.134,0.584
1735589089849,0.203,-0.079,0.004
1735589089882,1.763,0.434,-0.099
1735589089910,1.685,0.601,-0.002
1735589089930,1.021,0.390,0.012
1735589089952,0.398,0.085,-0.231
1735589089979,-0.487,-0.187,0.008
1735589090005,-0.640,-0.086,-0.040
1735589090039,-0.288,0.448,0.588
1735589090059,-0.134,0.765,0.670
1735589090079,-0.593,0.995,0.397
1735589090099,-1.489,1.141,-0.259
1735589090120,-2.189,1.240,-0.874
1735589090140,-2.559,1.204,-0.975
1735589090162,-2.858,0.968,-0.589
1735589090204,-2.895,0.796,0.024
1735589090231,-2.532,1.084,-0.779
1735589090263,-2.593,0.510,-0.589
1735589090290,-1.727,0.319,0.213
1735589090336,0.228,-0.196,-0.017
1735589090363,0.702,-1.822,-1.113
1735589090401,3.043,-1.587,-0.973
1735589090441,3.960,-2.041,1.037
1735589090479,2.915,-2.656,1.629
1735589090500,1.888,-2.036,1.513
1735589090555,1.425,-0.820,1.024
1735589090608,0.293,0.395,-0.880
1735589090639,0.534,-0.242,-0.732
1735589090659,1.176,-0.199,0.060
1735589090679,1.931,0.081,0.936
1735589090700,2.261,0.559,1.386
1735589090720,2.038,0.695,1.113
1735589090740,1.597,0.655,0.635
1735589090760,0.688,0.346,0.182
1735589090780,0.005,0.365,-0.305
1735589090801,-0.299,0.560,-0.542
1735589090821,-0.145,0.800,-0.174
1735589090841,0.018,0.717,0.536
1735589090881,0.343,0.670,1.160
1735589090920,-0.018,-0.511,1.545
1735589090940,-0.496,-1.338,1.679
1735589090964,-0.452,-1.055,1.669
1735589090999,0.586,-0.103,1.249
1735589091021,0.913,-1.230,0.628
1735589091066,0.148,-3.835,1.244
1735589091101,0.631,-2.869,2.736
1735589091141,0.649,1.933,1.944
1735589091164,0.650,2.004,-0.354
1735589091189,0.506,1.006,-2.778
1735589091211,0.201,-0.447,-3.313
1735589091242,0.748,-1.467,-1.660
1735589091266,1.229,-1.103,-0.817
1735589091286,2.203,-0.411,-0.439
1735589091326,3.507,-0.536,-1.124
1735589091369,2.940,-2.921,-1.919
1735589091405,0.280,-2.094,-1.575
1735589091431,-0.978,-1.179,-0.998
1735589091468,-1.123,0.248,-1.892
1735589091504,1.791,0.256,-0.416
1735589091540,1.966,0.492,1.754
1735589091560,0.508,0.077,1.293
