Timestamp,X,Y,Z
1744759137110,0.000,9.776,0.812
1744759137130,0.000,9.776,0.812
1744759137150,0.000,9.776,0.812
1744759137171,0.000,9.776,0.812
1744759137190,0.000,9.776,0.812
1744759137210,0.000,9.776,0.812
1744759137232,0.000,9.776,0.812
1744759137250,0.000,9.776,0.812
1744759137271,0.000,9.776,0.812
1744759137290,0.000,9.776,0.812
1744759137310,0.000,9.776,0.812
1744759137331,0.000,9.776,0.812
1744759137350,0.000,9.776,0.812
1744759137370,0.000,9.776,0.812
1744759137389,0.000,9.776,0.812
1744759137410,0.000,9.776,0.812
1744759137429,0.000,9.776,0.812
1744759137449,0.000,9.776,0.812
1744759137469,0.000,9.776,0.812
1744759137489,0.000,9.776,0.812
1744759137509,0.000,9.776,0.812
1744759137529,0.000,9.776,0.812
1744759137549,0.000,9.776,0.812
1744759137570,0.000,9.776,0.812
1744759137590,0.000,9.776,0.812
1744759137610,0.000,9.776,0.812
1744759137629,0.000,9.776,0.812
1744759137650,0.000,9.776,0.812
1744759137670,0.000,9.776,0.812
1744759137689,0.000,9.776,0.812
1744759137709,0.000,9.776,0.812
1744759137729,0.000,9.776,0.812
1744759137750,0.000,9.776,0.812
1744759137770,0.000,9.776,0.812
1744759137790,0.000,9.776,0.812
1744759137810,0.000,9.776,0.812
1744759137830,0.000,9.776,0.812
1744759137850,0.000,9.776,0.812
1744759137870,0.000,9.776,0.812
1744759137890,0.000,9.776,0.812
1744759137910,0.000,9.776,0.812
1744759137930,0.000,9.776,0.812
1744759137950,0.000,9.776,0.812
1744759137970,0.000,9.776,0.812
1744759137990,0.000,9.776,0.812
1744759138010,0.000,9.776,0.812
1744759138030,0.000,9.776,0.812
1744759138050,0.000,9.776,0.812
1744759138070,0.000,9.776,0.812
1744759138090,0.000,9.776,0.812
1744759138110,0.000,9.776,0.812
1744759138134,0.000,9.776,0.812
1744759138150,0.000,9.776,0.812
1744759138170,0.000,9.776,0.812
1744759138190,0.000,9.776,0.812
1744759138210,0.000,9.776,0.812
1744759138230,0.000,9.776,0.812
1744759138250,0.000,9.776,0.812
1744759138270,0.000,9.776,0.812
1744759138290,0.000,9.776,0.812
1744759138309,0.000,9.776,0.812
1744759138331,0.000,9.776,0.812
1744759138351,0.000,9.776,0.812
1744759138370,0.000,9.776,0.812
1744759138390,0.000,9.776,0.812
1744759138410,-0.268,9.145,0.760
1744759138430,-0.526,9.222,0.766
1744759138450,-0.589,9.182,0.763
1744759138469,-0.343,8.950,0.744
1744759138490,0.284,8.813,0.732
1744759138510,1.057,8.859,0.736
1744759138530,1.675,9.096,0.756
1744759138549,2.040,9.437,0.784
1744759138570,2.135,9.779,0.813
1744759138590,2.057,10.137,0.842
1744759138610,1.857,10.466,0.870
1744759138630,1.545,10.790,0.897
1744759138650,1.118,11.123,0.924
1744759138670,0.472,11.509,0.956
1744759138690,-0.768,11.960,0.994
1744759138710,-2.532,11.981,0.996
1744759138729,-4.143,11.308,0.940
1744759138750,-4.756,10.321,0.858
1744759138769,-4.756,10.321,0.858
1744759138789,-4.416,9.060,0.753
1744759138810,-3.394,7.901,0.656
1744759138830,-1.795,6.975,0.580
1744759138849,-0.051,6.535,0.543
1744759138869,1.458,6.595,0.548
1744759138889,2.564,7.049,0.586
1744759138909,3.334,7.862,0.653
1744759138930,3.691,8.890,0.739
1744759138950,3.597,10.060,0.836
1744759138970,2.944,11.489,0.955
1744759138989,1.316,13.239,1.100
1744759139010,-1.141,14.249,1.184
1744759139029,-3.170,13.925,1.157
1744759139084,-4.048,12.801,1.064
1744759139084,-4.048,12.801,1.064
1744759139089,-2.539,9.383,0.780
1744759139110,0.219,8.206,0.682
1744759139129,2.868,7.934,0.659
1744759139149,4.043,8.222,0.683
1744759139169,4.393,8.793,0.731
1744759139190,4.393,8.793,0.731
1744759139210,4.006,9.577,0.796
1744759139230,3.144,10.368,0.862
1744759139250,1.889,11.112,0.923
1744759139270,0.364,11.616,0.965
1744759139290,-1.205,11.759,0.977
1744759139310,-2.848,11.516,0.957
1744759139330,-4.072,10.888,0.905
1744759139349,-4.580,10.039,0.834
1744759139370,-4.416,8.765,0.728
1744759139390,-4.416,8.765,0.728
1744759139410,-1.736,5.864,0.487
1744759139430,1.997,4.518,0.375
1744759139450,3.686,6.286,0.522
1744759139470,3.552,9.591,0.797
1744759139489,1.891,12.191,1.013
1744759139509,-0.283,13.348,1.109
1744759139530,-0.283,13.348,1.109
1744759139549,-1.938,13.259,1.102
1744759139569,-3.161,12.366,1.027
1744759139589,-3.665,11.257,0.935
1744759139610,-3.696,9.948,0.827
1744759139630,-3.236,8.681,0.721
1744759139650,-2.241,7.475,0.621
1744759139670,-0.576,6.368,0.529
1744759139689,1.307,5.850,0.486
1744759139710,3.127,6.118,0.508
1744759139729,4.174,7.095,0.590
1744759139750,4.412,8.516,0.708
1744759139770,3.895,10.090,0.838
1744759139790,3.895,10.090,0.838
1744759139810,2.301,12.171,1.011
1744759139830,-0.705,13.859,1.152
1744759139850,-2.993,13.651,1.134
1744759139870,-4.159,12.466,1.036
1744759139889,-4.376,11.080,0.921
1744759139909,-3.741,9.377,0.779
1744759139930,-2.080,7.585,0.630
1744759139950,0.034,6.394,0.531
1744759139970,0.034,6.394,0.531
1744759139989,2.269,6.110,0.508
1744759140009,3.754,6.810,0.566
1744759140030,4.306,8.306,0.690
1744759140050,4.068,10.001,0.831
1744759140069,2.883,11.896,0.988
1744759140089,0.494,13.475,1.120
1744759140110,-1.637,13.700,1.138
1744759140130,-1.637,13.700,1.138
1744759140150,-3.229,12.941,1.075
1744759140170,-4.080,11.518,0.957
1744759140189,-4.119,9.991,0.830
1744759140210,-3.615,8.712,0.724
1744759140230,-2.405,7.390,0.614
1744759140250,-0.961,6.622,0.550
1744759140269,0.717,6.346,0.527
1744759140290,0.717,6.346,0.527
1744759140309,2.853,6.891,0.573
1744759140330,4.671,8.746,0.727
1744759140349,4.767,11.933,0.992
1744759140370,2.419,13.881,1.153
1744759140389,-1.509,12.884,1.071
1744759140410,-3.245,10.994,0.914
1744759140429,-3.426,9.025,0.750
1744759140449,-2.612,7.731,0.642
1744759140469,-0.990,6.899,0.573
1744759140490,-0.990,6.899,0.573
1744759140510,0.795,6.760,0.562
1744759140530,2.211,7.113,0.591
1744759140550,3.184,7.833,0.651
1744759140570,3.468,8.568,0.712
1744759140589,3.338,9.313,0.774
1744759140613,2.757,10.119,0.841
1744759140630,1.974,10.702,0.889
1744759140650,1.113,11.113,0.923
1744759140673,0.225,11.375,0.945
1744759140690,-0.611,11.465,0.953
1744759140711,-0.611,11.465,0.953
1744759140730,-1.156,11.391,0.947
1744759140750,-1.547,11.161,0.927
1744759140769,-1.664,10.903,0.906
1744759140789,-1.620,10.587,0.880
1744759140809,-1.402,10.228,0.850
1744759140830,-1.107,9.947,0.827
1744759140849,-0.777,9.740,0.809
1744759140869,-0.496,9.634,0.801
1744759140889,-0.496,9.634,0.801
1744759140909,-0.225,9.609,0.798
1744759140930,-0.077,9.661,0.803
1744759140950,-0.012,9.735,0.809
1744759140970,0.000,9.776,0.812
1744759140990,0.000,9.776,0.812
1744759141009,0.000,9.776,0.812
1744759141029,0.000,9.776,0.812
1744759141050,0.000,9.776,0.812
1744759141069,0.000,9.776,0.812
1744759141089,0.000,9.776,0.812
1744759141109,0.000,9.776,0.812
1744759141130,0.000,9.776,0.812
1744759141149,0.000,9.776,0.812
1744759141170,0.000,9.776,0.812
1744759141189,0.000,9.776,0.812
1744759141209,0.000,9.776,0.812
1744759141229,0.000,9.776,0.812
1744759141249,0.000,9.776,0.812
1744759141270,0.000,9.776,0.812
1744759141290,0.000,9.776,0.812
1744759141310,0.000,9.776,0.812
1744759141330,0.000,9.776,0.812
1744759141350,0.000,9.776,0.812
1744759141371,0.000,9.776,0.812
1744759141390,0.000,9.776,0.812
1744759141409,0.000,9.776,0.812
1744759141430,0.000,9.776,0.812
1744759141450,0.000,9.776,0.812
1744759141470,0.000,9.776,0.812
1744759141490,0.000,9.776,0.812
1744759141509,0.000,9.776,0.812
1744759141529,0.000,9.776,0.812
1744759141550,0.000,9.776,0.812
1744759141570,0.000,9.776,0.812
1744759141590,0.000,9.776,0.812
1744759141610,0.000,9.776,0.812
1744759141630,0.000,9.776,0.812
1744759141650,0.000,9.776,0.812
1744759141670,0.000,9.776,0.812
1744759141690,0.000,9.776,0.812
1744759141710,0.000,9.776,0.812
1744759141730,0.000,9.776,0.812
1744759141750,0.000,9.776,0.812
1744759141770,0.000,9.776,0.812
1744759141790,0.000,9.776,0.812
1744759141810,0.000,9.776,0.812
1744759141829,0.000,9.776,0.812
1744759141850,0.000,9.776,0.812
1744759141870,0.000,9.776,0.812
1744759141890,0.000,9.776,0.812
1744759141910,0.000,9.776,0.812
1744759141930,0.000,9.776,0.812
1744759141950,0.000,9.776,0.812
1744759141970,0.000,9.776,0.812
1744759141989,0.000,9.776,0.812
1744759142011,0.000,9.776,0.812
1744759142030,0.000,9.776,0.812
1744759142052,0.000,9.776,0.812
1744759142071,0.000,9.776,0.812
1744759142090,0.000,9.776,0.812
1744759142110,0.000,9.776,0.812
1744759142130,0.000,9.776,0.812
1744759142150,0.000,9.776,0.812
1744759142169,0.000,9.776,0.812
1744759142190,0.000,9.776,0.812
1744759142210,0.000,9.776,0.812
1744759142230,0.000,9.776,0.812
1744759142250,0.000,9.776,0.812
1744759142270,0.000,9.776,0.812
1744759142289,0.000,9.776,0.812
1744759142309,0.000,9.776,0.812
